"","source","type","author","title","latitude","longitude","location","datetime","date","time","is_RT","is_all","is_mbdata","mentions","is_mention","hashtags","is_hashtag","links","is_link","not_mention","from","group","is_ccdata","is_news","is_official","is_spam","is_interest","is_others","is_all1","to","n"
"6065","Part3","mbdata","KronosQuoth","When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:19:25","2014-01-23",21:19:25,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6066","Part3","mbdata","KronosQuoth","When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:19:25","2014-01-23",21:19:25,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6067","Part3","mbdata","KronosQuoth","Evolution inspires incredible phenomena #POKRally #HI",NA,NA,NA,"2014-01-23 21:19:25","2014-01-23",21:19:25,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6068","Part3","mbdata","KronosQuoth","Evolution inspires incredible phenomena #POKRally #HI",NA,NA,NA,"2014-01-23 21:19:25","2014-01-23",21:19:25,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6069","Part3","mbdata","KronosQuoth","You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:19:45","2014-01-23",21:19:45,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6070","Part3","mbdata","KronosQuoth","You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:19:45","2014-01-23",21:19:45,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6071","Part3","mbdata","KronosQuoth","If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:19:45","2014-01-23",21:19:45,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6072","Part3","mbdata","KronosQuoth","If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:19:45","2014-01-23",21:19:45,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6073","Part3","mbdata","KronosQuoth","Every strike brings me closer to the next home run.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:19:45","2014-01-23",21:19:45,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6074","Part3","mbdata","KronosQuoth","Every strike brings me closer to the next home run.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:19:45","2014-01-23",21:19:45,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6075","Part3","mbdata","KronosQuoth","The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:19:45","2014-01-23",21:19:45,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6076","Part3","mbdata","KronosQuoth","The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:19:45","2014-01-23",21:19:45,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6077","Part3","mbdata","hotdrugs225","discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila",NA,NA,NA,"2014-01-23 21:20:08","2014-01-23",21:20:08,0,1,1,"NOT Mentioned",0,"#meds",1,"cheapdrugs.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,66,4788
"6078","Part3","mbdata","hotdrugs225","discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila",NA,NA,NA,"2014-01-23 21:20:08","2014-01-23",21:20:08,0,1,1,"NOT Mentioned",0,"#abila",1,"cheapdrugs.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,66,4788
"6079","Part3","mbdata","joyce101","RT @brontes_riff Oh yeah sure, they gave up..yeah right",NA,NA,NA,"2014-01-23 21:20:11","2014-01-23",21:20:11,1,1,1,"brontes_riff",1,"NO Hashtag",0,"NO Link",0,0,20,"Others","0","0","0","0","0","1",1,74,3
"6080","Part3","mbdata","brain448","RT @AbilaPost stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost",NA,NA,NA,"2014-01-23 21:20:11","2014-01-23",21:20:11,1,1,1,"AbilaPost",1,"#APD",1,"NO Link",0,0,5,"News","0","1","0","0","0","0",1,16,242
"6081","Part3","mbdata","brain448","RT @AbilaPost stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost",NA,NA,NA,"2014-01-23 21:20:11","2014-01-23",21:20:11,1,1,1,"AbilaPost",1,"#AbilaPost",1,"NO Link",0,0,5,"News","0","1","0","0","0","0",1,16,242
"6082","Part3","mbdata","KronosQuoth","Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:20:35","2014-01-23",21:20:35,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6083","Part3","mbdata","KronosQuoth","Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:20:35","2014-01-23",21:20:35,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6084","Part3","mbdata","KronosQuoth","You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:20:35","2014-01-23",21:20:35,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6085","Part3","mbdata","KronosQuoth","You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:20:35","2014-01-23",21:20:35,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6086","Part3","mbdata","KronosQuoth","You must expect great things of yourself before you can do them.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:20:35","2014-01-23",21:20:35,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6087","Part3","mbdata","KronosQuoth","You must expect great things of yourself before you can do them.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:20:35","2014-01-23",21:20:35,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6088","Part3","mbdata","KronosQuoth","To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:20:35","2014-01-23",21:20:35,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6089","Part3","mbdata","KronosQuoth","To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:20:35","2014-01-23",21:20:35,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6090","Part3","mbdata","cleaningFish","Hostage to your job?Make $500/week click here money.kronos/sellstuff",NA,NA,NA,"2014-01-23 21:20:50","2014-01-23",21:20:50,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"money.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,27,4788
"6091","Part3","mbdata","truccotrucco","tahnks to APD standoff is over! #APDheroes",36.059,24.856,NA,"2014-01-23 21:20:50","2014-01-23",21:20:50,0,1,1,"NOT Mentioned",0,"#APDheroes",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,166,4788
"6092","Part3","mbdata","AbilaPost","one male and one female have surrendered to #APD two female hostages have been rescued #AbilaPost",NA,NA,NA,"2014-01-23 21:20:50","2014-01-23",21:20:50,0,1,1,"NOT Mentioned",0,"#APD",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,5,4788
"6093","Part3","mbdata","AbilaPost","one male and one female have surrendered to #APD two female hostages have been rescued #AbilaPost",NA,NA,NA,"2014-01-23 21:20:50","2014-01-23",21:20:50,0,1,1,"NOT Mentioned",0,"#AbilaPost",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,5,4788
"6094","Part3","mbdata","MarcusDrymiau","someone finally surrendered #standoff #over",NA,NA,NA,"2014-01-23 21:20:50","2014-01-23",21:20:50,0,1,1,"NOT Mentioned",0,"#standoff",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,97,4788
"6095","Part3","mbdata","MarcusDrymiau","someone finally surrendered #standoff #over",NA,NA,NA,"2014-01-23 21:20:50","2014-01-23",21:20:50,0,1,1,"NOT Mentioned",0,"#over",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,97,4788
"6096","Part3","mbdata","prettyRain","it's over!!!!",NA,NA,NA,"2014-01-23 21:20:50","2014-01-23",21:20:50,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,130,4788
"6097","Part3","mbdata","roger_roger","almost out of here",NA,NA,NA,"2014-01-23 21:20:50","2014-01-23",21:20:50,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,139,4788
"6098","Part3","ccdata","CallCentre","PROWLER",NA,NA,"N. Limnou St / N. Alm St","2014-01-23 21:20:50","2014-01-23",21:20:50,0,1,0,"CallCentre",0,"NO Hashtag",0,"NO Link",0,0,21,"CallCentre","1","0","0","0","0","0",1,21,195
"6099","Part3","mbdata","KronosQuoth","Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:20:58","2014-01-23",21:20:58,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6100","Part3","mbdata","KronosQuoth","Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:20:58","2014-01-23",21:20:58,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6101","Part3","mbdata","KronosQuoth","Waste not, want not  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:20:58","2014-01-23",21:20:58,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6102","Part3","mbdata","KronosQuoth","Waste not, want not  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:20:58","2014-01-23",21:20:58,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6103","Part3","mbdata","KronosQuoth","Only put off until tomorrow what you are willing to die having left undone.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:20:58","2014-01-23",21:20:58,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6104","Part3","mbdata","KronosQuoth","Only put off until tomorrow what you are willing to die having left undone.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:20:58","2014-01-23",21:20:58,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6105","Part3","mbdata","KronosQuoth","Intuition influences your own observations #POKRally #HI",NA,NA,NA,"2014-01-23 21:20:58","2014-01-23",21:20:58,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6106","Part3","mbdata","KronosQuoth","Intuition influences your own observations #POKRally #HI",NA,NA,NA,"2014-01-23 21:20:58","2014-01-23",21:20:58,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6107","Part3","mbdata","brain448","RT @panopticon they finally gave up #standoffover #APD",NA,NA,NA,"2014-01-23 21:21:03","2014-01-23",21:21:03,1,1,1,"panopticon",1,"#standoffover",1,"NO Link",0,0,118,"Others","0","0","0","0","0","1",1,16,9
"6108","Part3","mbdata","brain448","RT @panopticon they finally gave up #standoffover #APD",NA,NA,NA,"2014-01-23 21:21:03","2014-01-23",21:21:03,1,1,1,"panopticon",1,"#APD",1,"NO Link",0,0,118,"Others","0","0","0","0","0","1",1,16,9
"6109","Part3","mbdata","dtennent","RT @AbilaPost stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost",NA,NA,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,1,1,1,"AbilaPost",1,"#APD",1,"NO Link",0,0,5,"News","0","1","0","0","0","0",1,41,242
"6110","Part3","mbdata","dtennent","RT @AbilaPost stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost",NA,NA,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,1,1,1,"AbilaPost",1,"#AbilaPost",1,"NO Link",0,0,5,"News","0","1","0","0","0","0",1,41,242
"6111","Part3","mbdata","truccotrucco","cant belive it a peaceful ending after a shootout! #stillshaking",36.059,24.856,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,0,1,1,"NOT Mentioned",0,"#stillshaking",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,166,4788
"6112","Part3","mbdata","FriendsOfKronos","one male one female terrorist surrender #POK",NA,NA,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,0,1,1,"NOT Mentioned",0,"#POK",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,50,4788
"6113","Part3","mbdata","AbilaPost","Great work #APD! negotiated a peaceful end to a tense standoff #AbilaPost",NA,NA,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,0,1,1,"NOT Mentioned",0,"#APD!",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,5,4788
"6114","Part3","mbdata","AbilaPost","Great work #APD! negotiated a peaceful end to a tense standoff #AbilaPost",NA,NA,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,0,1,1,"NOT Mentioned",0,"#AbilaPost",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,5,4788
"6115","Part3","mbdata","CentralBulletin","one male and one female surrendered 2 female hostages saved #Abila #CentralBulletin",NA,NA,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,0,1,1,"NOT Mentioned",0,"#Abila",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,24,4788
"6116","Part3","mbdata","CentralBulletin","one male and one female surrendered 2 female hostages saved #Abila #CentralBulletin",NA,NA,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,0,1,1,"NOT Mentioned",0,"#CentralBulletin",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,24,4788
"6117","Part3","mbdata","AbilaPoliceDepartment","The hostage situation has been resolved. Names of the hostages are not being released until families can be notified. #APD",NA,NA,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,0,1,1,"NOT Mentioned",0,"#APD",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,4,4788
"6118","Part3","mbdata","panopticon","a man and woman have surrended to police two more people have left the van i think there hostages",NA,NA,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,118,4788
"6119","Part3","mbdata","prettyRain","OMGOPMGOMGthank you thank you thank you",NA,NA,NA,"2014-01-23 21:21:11","2014-01-23",21:21:11,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,130,4788
"6120","Part3","ccdata","CallCentre","DRUNK SUBJECT",NA,NA,"2299 N. Finiatur St","2014-01-23 21:21:11","2014-01-23",21:21:11,0,1,0,"CallCentre",0,"NO Hashtag",0,"NO Link",0,0,21,"CallCentre","1","0","0","0","0","0",1,21,195
"6121","Part3","mbdata","plasticParts","RT @megaMan Thanks for the support, followers! Time to exit! #TAG",NA,NA,NA,"2014-01-23 21:21:14","2014-01-23",21:21:14,1,1,1,"megaMan",1,"#TAG",1,"NO Link",0,0,103,"Interest","0","0","0","0","1","0",1,123,40
"6122","Part3","mbdata","KronosQuoth","Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:21:21","2014-01-23",21:21:21,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6123","Part3","mbdata","KronosQuoth","Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:21:21","2014-01-23",21:21:21,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6124","Part3","mbdata","KronosQuoth","Do one thing every day that scares you.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:21:21","2014-01-23",21:21:21,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6125","Part3","mbdata","KronosQuoth","Do one thing every day that scares you.  #POKRally #HI",NA,NA,NA,"2014-01-23 21:21:21","2014-01-23",21:21:21,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6126","Part3","mbdata","KronosQuoth","You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:21:21","2014-01-23",21:21:21,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6127","Part3","mbdata","KronosQuoth","You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:21:21","2014-01-23",21:21:21,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6128","Part3","mbdata","KronosQuoth","Every strike brings me closer to the next home run.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:21:21","2014-01-23",21:21:21,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6129","Part3","mbdata","KronosQuoth","Every strike brings me closer to the next home run.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:21:21","2014-01-23",21:21:21,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6130","Part3","mbdata","FriendsOfKronos","great work APD you negotiated with terrorists - bullets are swift justice #POK",NA,NA,NA,"2014-01-23 21:21:39","2014-01-23",21:21:39,0,1,1,"NOT Mentioned",0,"#POK",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,50,4788
"6131","Part3","mbdata","KronosQuoth","We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:21:48","2014-01-23",21:21:48,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6132","Part3","mbdata","KronosQuoth","We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 21:21:48","2014-01-23",21:21:48,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6133","Part3","mbdata","slamrjamr","RT @MarcusDrymiau someone finally surrendered #standoff #over",NA,NA,NA,"2014-01-23 21:21:50","2014-01-23",21:21:50,1,1,1,"MarcusDrymiau",1,"#standoff",1,"NO Link",0,0,97,"Others","0","0","0","0","0","1",1,151,3
"6134","Part3","mbdata","slamrjamr","RT @MarcusDrymiau someone finally surrendered #standoff #over",NA,NA,NA,"2014-01-23 21:21:50","2014-01-23",21:21:50,1,1,1,"MarcusDrymiau",1,"#over",1,"NO Link",0,0,97,"Others","0","0","0","0","0","1",1,151,3
"6135","Part3","mbdata","AbilaPost","fire @dancingdolphin appears to be under control #AFD?& #APD?are still on site #AbilaPost",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"dancingdolphin",1,"#AFD?&",1,"NO Link",0,0,32,"Others","0","0","0","0","0","1",1,5,20
"6136","Part3","mbdata","AbilaPost","fire @dancingdolphin appears to be under control #AFD?& #APD?are still on site #AbilaPost",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"dancingdolphin",1,"#APD?are",1,"NO Link",0,0,32,"Others","0","0","0","0","0","1",1,5,20
"6137","Part3","mbdata","AbilaPost","fire @dancingdolphin appears to be under control #AFD?& #APD?are still on site #AbilaPost",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"dancingdolphin",1,"#AbilaPost",1,"NO Link",0,0,32,"Others","0","0","0","0","0","1",1,5,20
"6138","Part3","mbdata","HomelandIlluminations","Officials report fire is controlled.  No word yet on when nearby residents can return to their homes. #HI",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,65,4788
"6139","Part3","mbdata","GreyCatCollectibles","Mom cant take us - #allergictofurballs",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"NOT Mentioned",0,"#allergictofurballs",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,55,4788
"6140","Part3","mbdata","truccotrucco","can anybody give me ride? #stillshaking",36.059,24.856,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"NOT Mentioned",0,"#stillshaking",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,166,4788
"6141","Part3","mbdata","praise111","prayers have been answered a peaceful end to the hostage situation",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,129,4788
"6142","Part3","mbdata","AbilaPost","#APD have still not released names of suspects arrested at stand off #AbilaPost",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"NOT Mentioned",0,"#APD",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,5,4788
"6143","Part3","mbdata","AbilaPost","#APD have still not released names of suspects arrested at stand off #AbilaPost",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"NOT Mentioned",0,"#AbilaPost",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,5,4788
"6144","Part3","mbdata","panopticon","does anytbody konw what this was about? they were shooting at cops #standoff #gelatogalore",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"NOT Mentioned",0,"#standoff",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,118,4788
"6145","Part3","mbdata","panopticon","does anytbody konw what this was about? they were shooting at cops #standoff #gelatogalore",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"NOT Mentioned",0,"#gelatogalore",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,118,4788
"6146","Part3","mbdata","sofitees","looks like it ended peaceful after the shots at first hope that cop is OK",36.059,24.857,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,152,4788
"6147","Part3","mbdata","Simon_Hamaeth","seems like its over now #standoff",NA,NA,NA,"2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,1,"NOT Mentioned",0,"#standoff",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,148,4788
"6148","Part3","ccdata","CallCentre","CRIME SCENE INVESTIGATION-REQUEST-ADDITIONAL UNITS-LOCATION/DWELLING OF INTEREST",NA,NA,"1122 N. Maskin St","2014-01-23 21:22:00","2014-01-23",21:22:00,0,1,0,"CallCentre",0,"NO Hashtag",0,"NO Link",0,0,21,"CallCentre","1","0","0","0","0","0",1,21,195
"6149","Part3","mbdata","vonneka","RT @CentralBulletin stand off ends peacefully 2 arrested and 2 hostages saved #Abila #CentralBulletin",NA,NA,NA,"2014-01-23 21:22:14","2014-01-23",21:22:14,1,1,1,"CentralBulletin",1,"#Abila",1,"NO Link",0,0,24,"News","0","1","0","0","0","0",1,171,156
"6150","Part3","mbdata","vonneka","RT @CentralBulletin stand off ends peacefully 2 arrested and 2 hostages saved #Abila #CentralBulletin",NA,NA,NA,"2014-01-23 21:22:14","2014-01-23",21:22:14,1,1,1,"CentralBulletin",1,"#CentralBulletin",1,"NO Link",0,0,24,"News","0","1","0","0","0","0",1,171,156
"6151","Part3","mbdata","KronosQuoth","No masterpiece was ever created by a lazy artist. #POKRally #HI",NA,NA,NA,"2014-01-23 21:22:15","2014-01-23",21:22:15,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6152","Part3","mbdata","KronosQuoth","No masterpiece was ever created by a lazy artist. #POKRally #HI",NA,NA,NA,"2014-01-23 21:22:15","2014-01-23",21:22:15,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"6153","Part3","mbdata","eazymoney","discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila",NA,NA,NA,"2014-01-23 21:22:41","2014-01-23",21:22:41,0,1,1,"NOT Mentioned",0,"#meds",1,"cheapdrugs.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,43,4788
